data_sn,refresh
176,236.4537824
177,236.7452671
178,224.5910339
179,227.37110189999999
180,231.3660304
181,214.76992489999998
182,216.98325950000003
183,221.29057880000002
184,211.53055559999999
185,224.2982107
186,217.36877510000002
187,208.9386196
188,230.7759614
189,220.7422558
190,215.78760069999998
191,210.8095211
192,223.28015
193,217.6154772
194,225.33761069999997
195,215.59146780000003
196,222.0124838
197,228.61269240000001
198,223.7926642
199,226.5037143
200,222.88402030000003
201,217.52622110000001
202,212.3899149
203,223.3436061
204,213.08039240000002
205,217.04896980000004
206,232.76722030000002
207,212.2860724
208,215.2105776
209,220.08771659999996
210,223.44497180000005
211,227.7843797
212,225.30334580000002
213,224.7423406
214,225.51722599999997
215,251.8280028
216,248.51503390000002
217,253.85919469999996
218,238.92785120000002
219,241.8109466
220,239.1586794
221,242.3664991
222,238.83502180000002
223,239.8598086
224,242.92836969999996
225,241.05428450000002
226,232.22241659999997
227,236.2583502
228,236.1659023
229,234.3745588
230,233.003876
231,257.0397597
232,237.91219449999997
233,241.59711099999998
234,228.7329136
235,220.4764767
236,222.3197969
237,220.86792430000003
238,221.4344199
239,228.50230750000003
240,229.2281482
241,230.22351380000003
242,233.1244321
243,227.7159833
244,226.63308790000002
245,232.7232378
246,229.2428482
247,224.2106909
248,221.95245469999998
249,226.34892209999998
250,230.1135458
251,227.8003761
252,240.6574171
253,244.4313009
254,240.7570429
255,243.96995930000003
256,247.8933847
257,232.5896361
258,227.84607999999997
259,233.4309835
260,224.0447551
261,235.2659827
262,242.86513080000003
263,243.43031980000004
264,240.31181919999997
265,244.5196545
266,253.56146710000002
267,252.63308270000002
268,245.2934494
269,243.6038912
270,235.1417063
271,252.8052645
272,233.91941549999999
273,245.8590769
274,251.7566267
275,250.52171639999997
276,243.69571769999996
277,244.19966459999998
278,236.66386469999998
279,243.19865640000003
280,246.93686340000002
281,249.88640049999998
282,265.5852997
283,267.0466872
284,265.57388050000003
285,256.1609859
286,254.23384900000002
287,252.8369159
288,250.7267153
289,268.54181889999995
290,270.18075189999996
291,263.950498
292,263.1721176
293,221.8334571
294,224.65686380000002
295,227.78725809999997
296,253.60485789999998
297,258.70919419999996
298,255.63135010000002
299,262.0046825
300,257.4675618
301,263.6667415
302,258.2818269
303,247.17803430000004
304,252.39034139999998
305,254.30033650000001
306,239.69467740000002
307,253.62470330000002
308,244.73723859999998
309,250.3599901
310,249.85936319999996
311,259.3263639
312,256.2322862
313,258.3456497
314,254.6697236
315,254.82251549999998
316,267.8614548
317,271.5653278
318,269.369304
319,271.5890349
320,274.3647742
321,272.40144489999994
322,270.3720895
323,268.790954
324,269.7476379
325,269.4588227
326,238.13904900000003
327,236.4314932
328,236.4357185
329,257.7727358
330,265.89618870000004
331,267.19533870000004
332,242.3729602
333,234.9524286
334,242.2053989
335,249.72685409999997
336,251.55201890000004
337,241.5857326
338,249.85461400000003
339,246.37257909999997
340,264.4642705
341,260.0147172
342,259.7825073
343,264.0802747
344,257.4776696
345,261.0360723
346,260.7772681
347,260.9912353
348,243.2687497
349,248.1762458
350,240.0437611
351,244.17214159999997
352,236.36705319999996
353,251.62527909999997
354,256.09008430000006
355,255.2020403
356,257.0487829
357,259.5613344
358,263.6747789
359,245.2463932
360,245.7452391
361,249.46643030000004
362,245.99605559999998
363,250.3782551
364,244.05366690000002
365,245.61435719999997
366,256.9076194
367,257.9527971
368,258.8574911
369,260.7394405
370,265.9118173
371,269.1149109
372,264.6862091
373,270.2453367
374,255.6302815
375,256.0076152
376,256.4701676
377,252.58579790000002
378,254.1354603
379,256.4076333
380,255.9680663
381,263.3731039
382,263.823454
383,266.7422379
384,275.0002588
385,275.417144
386,271.5022277
387,269.4476856
388,231.7982773
389,250.2216903
390,253.7300982
391,243.4392242
392,250.80113509999998
393,240.9617878
394,256.4520608
395,244.8293969
396,251.07569610000002
397,270.85649900000004
398,278.16805719999996
399,274.4243087
400,277.365473
401,276.5677776
402,275.507003
403,241.07561349999997
404,247.94607960000002
405,248.3941088
406,253.4091225
407,254.1220411
408,256.3003203
409,257.5904383
410,250.7294651
411,254.9785849
412,250.0292266
413,236.0852529
414,244.98063080000003
415,267.3275612
416,261.3462012
417,266.09892090000005
418,217.70569849999998
419,224.49831519999998
420,220.65068939999998
421,219.8700316
422,220.60326990000002
423,216.50281719999998
424,217.97624
425,212.55027709999996
426,233.9225507
427,228.43879359999997
428,201.4022956
429,200.74723640000002
430,209.85254680000003
431,188.3935386
432,193.51151950000002
433,179.87225769999998
434,182.90365690000002
435,203.03694119999997
436,233.00287630000003
437,232.3403762
438,221.6510293
439,233.47884580000002
440,230.27604169999998
441,229.9764031
442,232.9529372
443,200.13136
444,205.867551
445,195.9653065
446,196.0223852
447,214.93905690000003
448,215.3687696
449,214.09930359999998
450,217.61720269999998
451,213.32202169999996
452,222.0043373
453,216.87654019999997
454,215.1584727
455,210.4354505
456,213.8598662
457,222.23567590000002
458,221.66740890000003
459,217.7273159
460,218.72639569999998
461,220.96485959999998
462,207.88767990000002
463,222.7149278
464,217.6001057
465,219.64794359999996
466,239.07694700000002
467,236.07947090000002
468,238.27073030000003
469,241.23681430000002
470,244.5100545
471,210.8774321
472,215.03544399999998
473,223.45721780000002
474,218.9124213
475,229.3385051
476,228.75515180000002
477,234.2142464
478,226.2002716
479,229.7685324
480,229.16064419999998
481,227.7300543
482,226.76845519999998
483,226.990523
484,224.4178581
485,244.28887740000002
486,245.19531030000002
487,239.37493590000003
488,232.60278419999997
489,224.2131514
490,230.0737443
491,250.86959080000003
492,250.2662112
493,248.0978906
494,247.210938
495,198.6309543
496,240.67767659999998
497,235.5661739
498,219.15629769999998
499,221.62126329999998
500,223.00380159999997
501,219.12735240000004
502,229.5567434
503,219.3789628
504,227.7590106
505,222.49132430000003
506,219.2551381
507,215.41302799999997
508,222.88067999999998
509,215.8676134
510,238.04060919999998
511,242.5839897
512,243.0516074
513,244.6788559
514,244.1812607
515,224.3501801
516,226.38189790000004
517,226.00498109999998
518,224.12457200000003
519,225.22934390000003
520,219.8374029
521,230.6335531
522,227.8858696
523,230.84387990000002
524,245.1278847
525,243.6079835
526,241.78854680000003
527,227.11916340000002
528,227.7866597
529,221.6272869
530,223.4894106
531,226.5185523
532,226.65894100000003
533,221.45194840000002
534,218.278246
535,217.8556812
536,204.25079230000003
537,205.5753398
538,206.79694019999997
539,240.5354591
540,231.669825
541,238.7429429
542,232.1868244
543,231.65410609999998
544,231.8316634
545,226.7702557
546,231.73691659999997
547,233.95283030000002
548,229.69581200000002
549,222.11416400000002
550,228.3421206
551,246.52319640000002
552,243.29898819999997
553,240.91773990000002
554,237.1263759
555,238.6211113
556,231.9383112
557,236.36176099999997
558,250.7687238
559,248.3905793
560,253.9227951
561,233.0249212
562,244.16763280000004
563,236.7498852
564,232.42602599999998
565,252.74538739999997
566,248.6805399
567,231.5936985
568,232.4380709
569,231.28159930000004
570,244.57518109999998
571,235.44901030000003
572,228.7091656
573,226.0137904
574,205.4502023
575,214.8420667
576,233.801629
577,242.50409680000004
578,227.4604151
579,211.32805209999998
580,219.63042740000003
581,229.61341409999997
582,232.60431180000003
583,226.434402
584,216.47209049999998
585,215.88025330000002
586,210.9320568
587,214.08042360000002
588,208.8492113
589,235.2069324
590,234.7400168
591,225.11693169999998
592,217.78668399999998
593,211.4878966
594,221.0902425
595,215.8906253
596,223.5416299
597,239.1922457
598,227.9191531
599,219.8433185
600,220.7653176
601,221.5362147
602,236.376887
603,232.9991023
604,232.41032369999996
605,230.8171956
606,236.1437315
607,225.82768680000004
608,232.00066
609,234.42325780000002
610,228.9187483
611,258.15595030000003
612,260.2099096
613,257.211186
614,246.474533
615,248.89653360000003
616,247.41455290000002
617,244.3981151
618,255.4074634
619,243.88935299999997
620,245.5501614
621,246.62345789999998
622,235.7802257
623,233.72748790000003
624,236.18458419999996
625,235.90441569999996
626,231.1401757
627,221.5779537
628,221.3285318
629,217.55675109999999
630,221.1601557
631,214.68366459999996
632,221.0086523
633,247.9825844
634,241.03764180000002
635,253.8866548
636,228.8040636
637,229.08391180000004
638,233.6780556
639,259.72344580000004
640,261.1182473
641,236.22781150000003
642,245.47812030000003
643,243.974777
644,242.71750150000003
645,264.7524435
646,266.40812059999996
647,246.79389369999998
648,251.21720219999997
649,247.0293605
650,252.6478056
651,250.0844608
652,256.5505438
653,234.98899530000003
654,239.0406693
655,230.89619249999998
656,255.9048374
657,257.53177819999996
658,253.667158
659,245.5890102
660,245.01494359999998
661,246.5507489
662,237.46594249999998
663,246.86399980000002
664,239.87748480000002
665,219.6058679
666,226.6436067
667,223.21323030000002
668,214.5714054
669,214.3389943
670,244.87082430000004
671,245.23046839999998
672,237.34569539999998
673,231.60191009999997
674,222.0078109
675,212.2878216
676,257.195779
677,255.38272880000002
678,241.2116498
679,232.7023281
680,236.70021690000002
681,235.67667769999997
682,237.90672969999997
683,247.7456788
684,249.4847665
685,241.9113125
686,250.22330490000002
687,241.6923804
688,209.06245380000001
689,233.80114669999998
690,229.37578760000002
691,230.3473654
692,240.7963749
693,241.54719280000003
694,224.0780259
695,229.0067923
696,221.80983450000002
697,255.86657030000003
698,247.71613540000004
699,247.6805804
700,250.82628619999997
701,237.28415919999998
702,233.6605472
703,235.45941690000004
704,231.4640364
705,241.4967796
706,243.58692779999998
707,240.8523974
708,237.7061509
709,250.91792220000002
710,231.72905780000002
711,235.3130008
712,235.54354190000004
713,245.2109009
714,236.06153540000003
715,243.4624471
716,240.20299559999998
717,242.16558450000002
718,239.5648634
719,242.9099574
720,261.2983076
721,251.115956
722,254.21524469999997
723,252.21957659999998
724,247.2888287
725,249.2490287
726,254.88440740000001
727,258.59222059999996
728,257.34148680000004
729,246.5038357
730,252.5722869
731,246.3421608
732,235.8509683
733,237.39665159999998
734,235.98863500000002
735,230.229837
736,235.87219649999997
737,237.06403619999998
738,221.32532819999997
739,214.686797
740,208.03330480000002
741,260.4594431
742,255.08328230000004
743,245.7557012
744,251.80618019999997
745,250.78066280000002
746,251.9413133
747,242.3533557
748,250.31529359999996
749,255.81687599999998
750,252.51998480000003
751,255.9576584
752,238.1040932
753,247.50115780000002
754,248.41209049999998
755,247.93923680000003
756,212.6791498
757,216.16637000000003
758,227.9772491
759,224.5174368
760,225.08147459999998
761,250.66180150000002
762,246.72456090000003
763,250.21381430000002
764,258.1857958
765,251.1743906
766,263.1788321
767,253.90372999999997
768,223.05824390000004
769,224.5997216
770,217.99296439999998
771,221.19038419999998
772,212.699311
773,258.58410630000003
774,260.3000069
775,259.0821559
776,264.4562193
777,250.7592137
778,253.26959330000003
779,255.1282499
780,242.2598502
781,255.5345085
782,270.0506535
783,270.58718730000004
784,268.4268326
785,264.945574
786,273.0026955
787,262.8248188
788,264.90790919999995
789,259.40970350000003
790,261.0169016
791,263.3689208
792,282.5241249
793,276.1839001
794,274.83459799999997
795,264.83037909999996
796,259.05714309999996
797,262.8638284
798,259.74764680000004
799,262.6189411
800,242.91946009999998
801,251.23803540000003
802,243.2045162
803,254.249948
804,253.7029318
805,254.1392675
806,247.9555389
807,253.09230580000002
808,247.0275526
809,253.39558509999998
810,262.2844638
811,261.6408249
812,267.03533280000005
813,272.2546833
814,274.8441126
815,274.91589589999995
816,263.4008329
817,261.8545372
818,262.00320899999997
819,244.75936459999997
820,249.22337709999996
821,245.73784669999998
822,272.3488172
823,274.86859169999997
824,273.0813649
825,275.4495425
826,272.85531660000004
827,278.8448997
828,265.710856
829,258.74888980000003
830,260.38831519999997
831,259.57152
832,257.61400449999996
833,264.9002003
834,249.2177566
835,243.60044930000004
836,240.06257599999998
837,242.96848709999998
838,237.6024778
839,246.2402482
840,245.4827707
841,246.1211824
842,245.63442200000003
843,229.84637519999998
844,231.5801712
845,231.41686600000003
846,252.8796523
847,245.8736559
848,251.1505878
849,244.694093
850,245.2381355
851,246.07749410000002
852,241.90960819999998
853,262.4694263
854,248.3379071
855,243.27921400000002
856,250.1889713
857,260.9341044
858,255.9246523
859,256.1147962
860,229.87646859999998
861,242.9607614
862,230.5885059
863,243.68948840000002
864,238.31934980000003
865,248.59458659999999
866,262.79611669999997
867,262.55548980000003
868,260.8389211
869,255.07122400000003
870,250.2613275
871,248.15907709999996
872,235.504791
873,241.9782471
874,246.93191749999997
875,239.999156
876,230.64652969999997
877,225.3862841
878,229.7943502
879,228.88167169999997
880,222.63474669999997
881,242.83892459999998
882,240.0870805
883,235.48580930000003
884,230.01469989999998
885,229.7502304
886,263.9344904
887,260.65043990000004
888,241.320514
889,244.2420286
890,241.97925409999996
891,242.0806934
892,240.4785827
893,237.76901329999998
894,237.72209980000002
895,242.8165748
896,239.53651319999997
897,240.0809628
898,233.0547037
899,240.4667703
900,234.13163959999997
901,238.8025895
902,231.75244610000001
903,219.7387449
904,225.4542607
905,219.30412310000003
906,239.7392008
907,238.7972644
908,240.6513566
909,224.52885279999998
910,221.7366917
911,222.14315750000003
912,230.6440423
913,253.05184509999998
914,253.85464019999998
915,240.78089530000003
916,236.0033394
917,241.49565389999998
918,237.73633250000003
919,249.4061518
920,243.6072296
921,245.4095043
922,233.5974501
923,231.26059709999998
924,232.6024826
925,230.60124219999997
926,235.7617525
927,231.6117046
928,236.4836645
929,239.35065550000002
930,240.2578936
931,223.66842430000003
932,222.32001659999997
933,225.97594680000003
934,254.07075079999998
935,248.7104392
936,235.3019286
937,238.6607251
938,242.566335
939,236.7435897
940,236.77143900000002
941,226.206246
942,225.0603273
943,220.80605930000004
944,225.62961090000002
945,219.23841389999998
946,247.3505969
947,247.0135012
948,239.30375550000002
949,229.5567434
950,224.98824109999998
951,231.020927
952,231.49744339999998
953,235.88372569999999
954,257.36213300000003
955,250.7141028
956,245.3408875
957,231.43323990000002
958,238.64310350000002
959,240.36272569999997
960,246.79611430000003
961,244.70210559999998
962,245.8108569
963,240.235955
964,241.10836919999997
965,242.92381540000002
966,244.21535
967,250.8324728
968,243.7011773
969,254.41277909999997
970,242.80728230000003
971,249.46695019999999
972,249.57989359999996
973,247.54653849999997
974,245.2377069
975,241.7271301
976,244.4520517
977,258.8567024
978,243.81796690000002
979,238.9760747
980,243.21627180000004
981,240.00680950000003
982,257.8647154
983,253.02056230000002
984,259.1576852
985,250.49129969999998
986,249.33718760000002
987,246.91412319999998
988,250.71349300000003
989,267.0104758
990,260.9165912
991,244.85383280000002
992,240.22384790000004
993,241.71185950000003
994,263.3446551
995,262.0946285
996,248.092218
997,250.95203650000002
998,247.6013758
999,244.6620462
1000,253.8710753
1001,246.0730145
1002,245.09284419999997
1003,235.3724742
1004,233.5011225
1005,232.30534780000002
1006,226.3833962
1007,227.84388199999998
1008,225.5071261
1009,229.8087179
1010,202.6404326
1011,202.79356069999997
1012,203.4772324
1013,202.90617659999998
1014,204.5117854
1015,222.1806223
1016,224.95754900000003
1017,220.74483430000004
1018,223.13914029999998
1019,220.3611753
1020,220.3873152
1021,224.5450313
1022,217.91615869999998
1023,217.877618
1024,213.8650372
1025,227.86476569999996
1026,225.2908702
1027,217.8043358
1028,222.44023790000003
1029,224.2327269
1030,232.59621409999997
1031,224.08986180000002
1032,224.4851383
1033,225.28922930000002
1034,229.40875269999998
1035,228.92244490000002
1036,231.4247981
1037,225.75555580000002
1038,233.573881
1039,198.52046
1040,202.1649267
1041,199.7221401
1042,218.6922137
1043,215.36209159999999
1044,215.47461769999995
1045,211.1917278
1046,214.67778419999996
1047,218.431446
1048,212.44025699999997
1049,206.4597681
1050,204.10248959999998
1051,203.08571659999998
1052,199.15761840000002
1053,209.0007882
1054,210.9474773
1055,213.0426925
1056,211.7044085
1057,213.37389159999998
1058,209.5244945
1059,233.6591485
1060,235.60357059999998
